order_id,customer_id,order_date,order_amount
557852,15384,2011-06-23 10:57:00,338.84
557853,16258,2011-06-23 11:01:00,801.0
557854,13268,2011-06-23 11:38:00,312.47
557855,16806,2011-06-23 11:46:00,127.19
557856,16647,2011-06-23 11:47:00,86.31
557857,17370,2011-06-23 11:50:00,110.7
557858,14159,2011-06-23 11:51:00,312.68
557859,17709,2011-06-23 11:55:00,137.45
557860,17630,2011-06-23 11:58:00,168.1
557861,13437,2011-06-23 12:13:00,220.83
557864,15253,2011-06-23 12:19:00,173.85
557869,17961,2011-06-23 12:21:00,6.9
557870,14404,2011-06-23 12:36:00,314.7
557871,13458,2011-06-23 12:41:00,300.78000000000003
557872,14911,2011-06-23 12:42:00,370.85
557873,17659,2011-06-23 12:51:00,14.85
557875,13300,2011-06-23 13:09:00,371.89
557877,15379,2011-06-23 13:13:00,130.8
557878,16940,2011-06-23 13:13:00,1110.68
557880,14911,2011-06-23 13:16:00,1.45
557881,14401,2011-06-23 13:22:00,302.16
557884,17759,2011-06-23 13:35:00,145.2
557885,12465,2011-06-23 13:37:00,440.94
557886,17799,2011-06-23 13:39:00,580.04
557887,17759,2011-06-23 13:41:00,21.95
557888,14656,2011-06-23 13:51:00,157.94
557889,12412,2011-06-23 13:51:00,514.5
557891,17652,2011-06-23 14:05:00,720.03
557892,14534,2011-06-23 14:11:00,421.39
557893,15228,2011-06-23 14:12:00,348.6
557894,14818,2011-06-23 14:13:00,291.38
557896,17611,2011-06-23 14:22:00,114.88
557897,13881,2011-06-23 14:25:00,382.25
557898,17314,2011-06-23 14:35:00,517.05
557900,13098,2011-06-23 14:36:00,617.7
557933,13014,2011-06-23 15:07:00,460.75
557935,13929,2011-06-23 15:26:00,429.8
557939,12697,2011-06-23 15:44:00,390.5
557940,18017,2011-06-23 15:48:00,179.0
557942,13725,2011-06-23 16:02:00,114.1
557948,13937,2011-06-23 16:35:00,158.85
557949,15530,2011-06-23 17:20:00,437.75
557950,17848,2011-06-23 17:35:00,144.56
557951,14825,2011-06-23 17:53:00,181.45
557952,14584,2011-06-23 18:33:00,213.45
557953,12748,2011-06-23 18:42:00,35.01
557954,15023,2011-06-23 18:44:00,817.83
557955,16175,2011-06-23 18:59:00,269.91
557956,18283,2011-06-23 19:20:00,203.81
557957,13969,2011-06-23 19:20:00,551.72
557958,16161,2011-06-23 19:27:00,305.7
557959,17351,2011-06-23 19:29:00,228.7
557960,15453,2011-06-23 19:46:00,147.94
557961,18257,2011-06-24 08:40:00,214.4
557962,13709,2011-06-24 09:22:00,736.78
557963,13709,2011-06-24 09:24:00,327.6
557964,15498,2011-06-24 09:27:00,272.26
557966,15187,2011-06-24 09:38:00,607.2
557967,17704,2011-06-24 09:40:00,497.9
557968,17061,2011-06-24 09:43:00,671.9
557969,13856,2011-06-24 10:03:00,169.5
557970,16915,2011-06-24 10:11:00,41.9
557972,12500,2011-06-24 10:16:00,185.64
557973,12955,2011-06-24 10:26:00,293.96
557974,14541,2011-06-24 10:31:00,301.9
557975,15981,2011-06-24 10:33:00,438.8
557976,18118,2011-06-24 10:33:00,158.99
557995,17979,2011-06-24 10:44:00,262.87
558006,16626,2011-06-24 10:47:00,119.85
558027,14032,2011-06-24 11:08:00,309.8
558028,15128,2011-06-24 11:39:00,374.4
558030,16419,2011-06-24 12:00:00,170.51
558031,14180,2011-06-24 12:14:00,168.55
558035,15258,2011-06-24 12:30:00,307.5
558038,18219,2011-06-24 12:43:00,200.47
558039,18219,2011-06-24 12:44:00,68.5
558040,14309,2011-06-24 12:51:00,177.46
558041,12422,2011-06-24 13:20:00,417.36
558042,13870,2011-06-24 13:26:00,241.47
558043,13425,2011-06-24 13:28:00,773.08
558044,13870,2011-06-24 13:29:00,112.5
558045,12615,2011-06-24 13:35:00,634.74
558049,15850,2011-06-24 14:16:00,118.88
558053,15027,2011-06-24 14:33:00,312.85
558054,12971,2011-06-24 14:36:00,60.9
558056,15186,2011-06-24 14:54:00,229.26
558057,15665,2011-06-24 14:57:00,765.79
558058,14766,2011-06-24 15:00:00,365.11
558062,13784,2011-06-24 15:17:00,603.96
558063,16395,2011-06-24 15:28:00,516.69
558065,16419,2011-06-24 15:33:00,63.25
558067,14156,2011-06-24 15:51:00,930.71
558069,14156,2011-06-24 15:51:00,69.6
558070,12843,2011-06-24 15:59:00,20.4
558073,13004,2011-06-24 16:21:00,371.76
558074,13791,2011-06-24 16:38:00,937.0
558075,17858,2011-06-24 17:07:00,484.4
558076,14031,2011-06-24 17:35:00,913.36
558077,13408,2011-06-26 10:59:00,708.06
558078,13408,2011-06-26 11:00:00,35.400000000000006
558079,17402,2011-06-26 11:01:00,151.66
558083,17284,2011-06-26 11:47:00,108.53
558084,14837,2011-06-26 11:47:00,465.18
558085,13021,2011-06-26 11:53:00,387.47
558086,16728,2011-06-26 11:58:00,24.84
558087,17323,2011-06-26 12:04:00,135.37
558089,13505,2011-06-26 12:36:00,667.03
558090,14808,2011-06-26 12:51:00,79.9
558092,14808,2011-06-26 12:54:00,172.89
558093,17969,2011-06-26 13:00:00,103.0
558094,14795,2011-06-26 13:04:00,131.45000000000002
558096,15532,2011-06-26 13:24:00,545.34
558098,18044,2011-06-26 13:31:00,222.32
558099,17593,2011-06-26 13:45:00,852.84
558100,17768,2011-06-26 13:46:00,411.33
558101,18112,2011-06-26 13:56:00,196.64
558102,17372,2011-06-26 14:06:00,187.07
558103,13767,2011-06-26 14:08:00,413.6
558104,13668,2011-06-26 14:28:00,184.82
558105,15644,2011-06-26 14:54:00,389.81
558107,17811,2011-06-26 15:09:00,124.76
558108,12548,2011-06-26 15:35:00,95.2
558109,12474,2011-06-26 15:36:00,44.25
558111,17114,2011-06-26 16:06:00,45.5
558113,14911,2011-06-27 08:48:00,616.1700000000001
558114,14911,2011-06-27 08:49:00,200.15
558115,16003,2011-06-27 08:50:00,573.7
558121,13453,2011-06-27 09:34:00,171.98
558122,16570,2011-06-27 09:35:00,348.12
558123,15834,2011-06-27 10:16:00,510.45
558124,12493,2011-06-27 10:17:00,201.24
558125,16422,2011-06-27 10:20:00,1112.32
558126,15482,2011-06-27 10:29:00,666.06
558127,13777,2011-06-27 10:42:00,406.8
558159,16904,2011-06-27 11:50:00,167.59
558181,17980,2011-06-27 12:01:00,248.7
558182,17386,2011-06-27 12:11:00,434.0400000000001
558183,15996,2011-06-27 12:13:00,141.03
558191,16869,2011-06-27 12:16:00,154.15
558192,16029,2011-06-27 12:23:00,348.0
558193,16029,2011-06-27 12:25:00,768.0
558194,14583,2011-06-27 12:28:00,162.82
558195,17735,2011-06-27 12:32:00,701.88
558196,16033,2011-06-27 12:38:00,626.41
558197,14298,2011-06-27 12:45:00,666.68
558198,14104,2011-06-27 12:49:00,111.26
558199,17110,2011-06-27 12:58:00,163.29999999999998
558200,15976,2011-06-27 13:00:00,220.95
558201,15838,2011-06-27 13:12:00,318.2
558203,17386,2011-06-27 13:51:00,179.28000000000003
558204,18193,2011-06-27 13:58:00,243.76
558232,17841,2011-06-27 14:30:00,447.6
558233,18073,2011-06-27 14:36:00,339.26
558234,18073,2011-06-27 14:37:00,65.39999999999999
558235,16242,2011-06-27 14:41:00,453.69
558237,12867,2011-06-27 15:04:00,613.91
558241,15932,2011-06-27 15:28:00,310.12
558247,14167,2011-06-27 16:46:00,143.1
558248,13798,2011-06-27 16:48:00,576.08
558259,15304,2011-06-28 08:19:00,110.3
558260,16945,2011-06-28 08:38:00,310.0
558261,16945,2011-06-28 08:39:00,10.08
558262,14646,2011-06-28 08:45:00,10174.94
558263,14646,2011-06-28 08:50:00,1113.6
558264,16473,2011-06-28 09:10:00,98.3
558265,12747,2011-06-28 10:06:00,376.3
558271,13895,2011-06-28 10:17:00,382.46
558276,16422,2011-06-28 10:18:00,62.400000000000006
558293,13656,2011-06-28 10:31:00,216.95
558294,16545,2011-06-28 10:37:00,339.3
558295,14481,2011-06-28 10:38:00,333.65
558310,16671,2011-06-28 11:20:00,1382.88
558311,14646,2011-06-28 11:22:00,2739.92
558314,16672,2011-06-28 11:38:00,361.8
558315,15065,2011-06-28 11:44:00,1452.35
558317,14688,2011-06-28 11:46:00,173.8
558325,14351,2011-06-28 11:56:00,51.0
558328,15146,2011-06-28 12:09:00,492.94
558330,12748,2011-06-28 12:16:00,299.71
558331,17391,2011-06-28 12:21:00,407.04
558332,18241,2011-06-28 13:09:00,59.6
558333,13953,2011-06-28 13:10:00,500.0
558334,12599,2011-06-28 13:11:00,134.28
558335,17442,2011-06-28 13:16:00,254.18
558336,14364,2011-06-28 13:17:00,315.6
558338,16824,2011-06-28 13:36:00,222.9
558339,16928,2011-06-28 13:55:00,174.04999999999998
558341,14741,2011-06-28 14:20:00,173.56
558348,17188,2011-06-28 14:50:00,307.99
558350,17188,2011-06-28 14:51:00,82.66
558351,13767,2011-06-28 14:52:00,273.9
558352,17940,2011-06-28 14:54:00,107.5
558353,17940,2011-06-28 14:55:00,108.0
558355,13614,2011-06-28 14:58:00,589.23
558356,14854,2011-06-28 14:58:00,15.0
558358,17965,2011-06-28 15:05:00,140.06
558362,16029,2011-06-28 15:14:00,1353.2
558363,16029,2011-06-28 15:15:00,530.4
558365,13631,2011-06-28 15:28:00,250.0
558366,13631,2011-06-28 15:30:00,510.72
558367,16550,2011-06-28 15:31:00,345.92
558368,14329,2011-06-28 15:36:00,960.08
558370,17750,2011-06-28 15:44:00,323.0
558372,16200,2011-06-28 15:47:00,550.57
558375,13418,2011-06-28 16:02:00,376.92
558376,13418,2011-06-28 16:03:00,60.8
558381,15299,2011-06-28 17:01:00,600.0
558382,17997,2011-06-28 17:28:00,322.53
558383,18075,2011-06-29 08:58:00,282.23
558384,17389,2011-06-29 09:09:00,395.7
558385,16525,2011-06-29 09:13:00,478.08
558386,14883,2011-06-29 09:32:00,47.92
558387,17391,2011-06-29 09:58:00,101.76
558389,14383,2011-06-29 10:18:00,242.09
558390,13461,2011-06-29 10:23:00,576.4
558416,16059,2011-06-29 10:50:00,303.6
558417,14156,2011-06-29 10:50:00,2822.74
558418,12901,2011-06-29 11:35:00,259.98
558419,17702,2011-06-29 11:41:00,335.33
558420,14577,2011-06-29 11:46:00,178.63
558421,15611,2011-06-29 11:47:00,60.66
558430,13238,2011-06-29 12:12:00,227.7
558431,14911,2011-06-29 12:15:00,106.15
558432,17730,2011-06-29 12:16:00,342.21000000000004
558435,13078,2011-06-29 12:37:00,474.18
558437,17799,2011-06-29 12:46:00,175.89
558440,17408,2011-06-29 12:53:00,32.65
558441,14606,2011-06-29 12:59:00,145.48
558442,15537,2011-06-29 13:10:00,110.92
558443,15189,2011-06-29 13:20:00,403.44
558447,15311,2011-06-29 13:40:00,856.32
558452,15208,2011-06-29 13:51:00,258.12
558454,17063,2011-06-29 13:58:00,305.0
558455,14327,2011-06-29 13:58:00,311.65
558456,17063,2011-06-29 13:59:00,47.5
558458,14527,2011-06-29 14:17:00,125.95
558459,15334,2011-06-29 14:20:00,109.64
558460,16779,2011-06-29 14:53:00,406.46
558461,13263,2011-06-29 15:03:00,185.85
558462,13982,2011-06-29 15:11:00,326.34
558467,17757,2011-06-29 15:22:00,170.42000000000002
558470,16801,2011-06-29 15:33:00,140.85
558472,16553,2011-06-29 15:40:00,547.44
558473,16553,2011-06-29 15:41:00,237.2
558474,16553,2011-06-29 15:42:00,204.0
558478,16775,2011-06-29 16:07:00,114.35
558479,17837,2011-06-29 16:44:00,119.8
558480,15271,2011-06-30 08:17:00,145.75
558481,17675,2011-06-30 09:02:00,483.01
558482,16570,2011-06-30 09:56:00,13.2
558483,18171,2011-06-30 09:59:00,219.83
558484,14267,2011-06-30 10:09:00,679.88
558501,13871,2011-06-30 10:19:00,615.09
558523,17949,2011-06-30 10:44:00,2231.3
558524,13113,2011-06-30 10:52:00,187.78
558526,17949,2011-06-30 11:01:00,13355.4
558527,12748,2011-06-30 11:02:00,1.65
558528,17949,2011-06-30 11:02:00,812.0
558529,17949,2011-06-30 11:22:00,23.2
558532,15039,2011-06-30 11:32:00,328.41
558533,16717,2011-06-30 11:49:00,530.47
558534,13988,2011-06-30 11:54:00,567.42
558535,16904,2011-06-30 12:04:00,279.77
558536,12424,2011-06-30 12:06:00,1466.3200000000002
558537,12424,2011-06-30 12:06:00,294.64000000000004
558538,15005,2011-06-30 12:12:00,246.82
558539,16556,2011-06-30 12:14:00,445.42
558540,17706,2011-06-30 12:15:00,2662.17
558542,13593,2011-06-30 12:23:00,368.3
558552,13694,2011-06-30 12:42:00,1948.92
558554,17949,2011-06-30 12:50:00,2390.4
558555,15578,2011-06-30 13:03:00,127.1
558556,17954,2011-06-30 13:14:00,131.06
558557,13282,2011-06-30 13:17:00,428.4
558558,17841,2011-06-30 13:17:00,300.34000000000003
558560,17841,2011-06-30 13:23:00,5.95
558561,13742,2011-06-30 13:25:00,199.7
558562,16401,2011-06-30 13:28:00,309.9
558563,14561,2011-06-30 13:43:00,344.92
558564,14057,2011-06-30 13:45:00,482.6
558565,14803,2011-06-30 13:58:00,114.76
558567,14191,2011-06-30 14:37:00,318.9
558568,16316,2011-06-30 14:37:00,363.78
558570,17673,2011-06-30 14:38:00,142.52
558571,17017,2011-06-30 14:46:00,810.26
558572,14282,2011-06-30 14:47:00,228.1
558573,17017,2011-06-30 14:47:00,30.0
558574,17017,2011-06-30 14:48:00,97.2
558608,12524,2011-06-30 15:30:00,289.1
558611,16475,2011-06-30 15:35:00,57.900000000000006
558612,17949,2011-06-30 15:40:00,877.6800000000001
558613,14911,2011-06-30 15:46:00,756.36
558616,16045,2011-06-30 16:22:00,269.4
558619,14401,2011-06-30 16:28:00,316.7
558620,15584,2011-06-30 16:39:00,154.65
558621,13745,2011-06-30 16:43:00,300.04
558622,16357,2011-06-30 16:51:00,120.05
558623,12395,2011-06-30 16:52:00,163.9
558624,14560,2011-06-30 17:16:00,17.0
558625,14132,2011-06-30 17:29:00,301.06
558626,12569,2011-06-30 17:34:00,95.28
558627,14711,2011-06-30 17:40:00,311.86
558628,12626,2011-06-30 17:59:00,814.74
558629,15615,2011-06-30 18:04:00,32.4
558630,15615,2011-06-30 18:07:00,646.82
558631,17921,2011-06-30 18:17:00,161.89
558632,17930,2011-06-30 18:44:00,303.54
558633,16745,2011-06-30 19:13:00,294.65000000000003
558634,14506,2011-06-30 19:27:00,264.8
558635,16498,2011-06-30 19:52:00,91.22
558636,14702,2011-06-30 19:58:00,165.5
558637,17891,2011-06-30 20:08:00,203.86
558638,16317,2011-07-01 08:16:00,462.58
558639,13492,2011-07-01 08:55:00,360.8
558640,14911,2011-07-01 08:58:00,138.5
558641,17865,2011-07-01 09:19:00,831.34
558642,17667,2011-07-01 09:47:00,394.34
558643,13534,2011-07-01 09:51:00,410.9
558644,14156,2011-07-01 10:16:00,679.1
558647,14868,2011-07-01 10:39:00,439.74
558653,14868,2011-07-01 10:40:00,17.4
558671,17123,2011-07-01 10:47:00,345.29999999999995
558679,17800,2011-07-01 10:58:00,124.9
558684,14016,2011-07-01 11:29:00,976.58
558685,17706,2011-07-01 11:32:00,276.8
558686,17706,2011-07-01 11:33:00,184.2
558687,12598,2011-07-01 11:43:00,298.64
558696,16746,2011-07-01 12:09:00,587.3
558699,12494,2011-07-01 12:17:00,153.22
558700,17920,2011-07-01 12:33:00,304.61
558701,16866,2011-07-01 12:34:00,108.95
558702,12748,2011-07-01 12:45:00,156.17
558703,13730,2011-07-01 12:47:00,306.75
558704,17505,2011-07-01 12:50:00,658.85
558705,12748,2011-07-01 12:52:00,37.78
558706,16839,2011-07-01 12:52:00,416.96
558707,12748,2011-07-01 12:58:00,100.33
558708,12748,2011-07-01 13:01:00,10.76
558709,17338,2011-07-01 13:02:00,617.03
558710,15483,2011-07-01 13:04:00,31.11
558711,15483,2011-07-01 13:05:00,18.83
558713,15483,2011-07-01 13:07:00,69.02
558714,17888,2011-07-01 13:17:00,128.27
558717,12710,2011-07-01 13:22:00,71.4
558718,16589,2011-07-01 13:31:00,117.68
558719,13576,2011-07-01 13:48:00,351.48
558721,14338,2011-07-01 14:08:00,8.25
558729,13450,2011-07-01 14:51:00,440.64
558731,13285,2011-07-01 14:53:00,796.83
558734,16498,2011-07-01 15:07:00,9.75
558737,17988,2011-07-01 15:22:00,13.37
558738,12922,2011-07-01 15:35:00,405.38
558740,16775,2011-07-01 15:39:00,111.7
558746,14415,2011-07-01 17:23:00,215.75
558747,15465,2011-07-03 10:11:00,318.91
558748,17800,2011-07-03 10:23:00,115.75
558749,16326,2011-07-03 10:28:00,155.34
558750,18226,2011-07-03 10:47:00,450.81
558751,16009,2011-07-03 11:26:00,462.19
558752,16931,2011-07-03 11:40:00,272.26
558754,15518,2011-07-03 12:10:00,406.66
558755,14053,2011-07-03 12:21:00,154.25
558756,12843,2011-07-03 12:21:00,294.3
558757,13148,2011-07-03 12:22:00,223.92
558758,17939,2011-07-03 12:27:00,99.14
558759,13148,2011-07-03 12:36:00,247.52
558760,16918,2011-07-03 12:38:00,247.25
558761,15033,2011-07-03 12:52:00,175.65
558762,15023,2011-07-03 13:05:00,406.18
558763,12841,2011-07-03 13:08:00,209.52
558765,17312,2011-07-03 13:12:00,145.8
558766,14257,2011-07-03 13:24:00,306.33000000000004
558767,13833,2011-07-03 13:27:00,384.8
558768,15952,2011-07-03 13:33:00,95.15
558769,17899,2011-07-03 14:58:00,155.8
558770,12748,2011-07-03 15:19:00,115.55
558771,17105,2011-07-03 15:53:00,346.38
558772,15007,2011-07-03 16:00:00,156.91
558773,17781,2011-07-03 16:00:00,86.02
558775,18102,2011-07-04 10:20:00,7786.0
558776,18102,2011-07-04 10:20:00,5496.0
558778,17160,2011-07-04 10:27:00,471.22
558779,16682,2011-07-04 10:42:00,100.8
558812,16265,2011-07-04 11:35:00,750.9
558813,12682,2011-07-04 11:42:00,474.36
558814,14049,2011-07-04 11:47:00,226.93
558841,12471,2011-07-04 11:59:00,30.0
558860,17975,2011-07-04 12:18:00,249.03
558861,13373,2011-07-04 12:19:00,1067.88
558862,13901,2011-07-04 12:25:00,1561.09
558863,17243,2011-07-04 12:28:00,276.82
558867,17765,2011-07-04 12:41:00,109.33
558868,13266,2011-07-04 12:47:00,375.22
558870,14145,2011-07-04 12:58:00,1128.6
558871,12557,2011-07-04 13:19:00,4146.34
558872,17464,2011-07-04 13:19:00,289.96000000000004
558873,15290,2011-07-04 13:28:00,457.3
558875,13301,2011-07-04 13:35:00,153.13
558876,17841,2011-07-04 13:36:00,360.82
558877,17841,2011-07-04 13:50:00,249.05
558878,16385,2011-07-04 13:53:00,126.62
558879,12921,2011-07-04 14:07:00,369.56
558880,12921,2011-07-04 14:08:00,70.8
558881,12705,2011-07-04 14:36:00,998.42
558885,13267,2011-07-04 15:10:00,227.95
558886,13267,2011-07-04 15:13:00,49.5
558887,18265,2011-07-04 15:26:00,488.55
558888,14056,2011-07-04 15:29:00,659.08
558891,16861,2011-07-04 15:38:00,70.80000000000001
558892,17581,2011-07-04 15:46:00,298.74
558893,17581,2011-07-04 15:49:00,62.6
558894,16344,2011-07-04 15:50:00,101.1
558895,12619,2011-07-04 15:54:00,389.68
558900,15349,2011-07-04 16:06:00,107.7
558902,13001,2011-07-04 16:08:00,770.07
558906,15555,2011-07-04 16:35:00,433.22
558908,13338,2011-07-05 09:06:00,487.02
558909,13408,2011-07-05 09:10:00,789.6600000000001
558910,12989,2011-07-05 09:16:00,1141.2
558911,14189,2011-07-05 09:23:00,321.46
558912,17024,2011-07-05 09:31:00,31.25
558916,16985,2011-07-05 09:33:00,663.18
558917,12980,2011-07-05 09:34:00,838.8000000000001
558918,15646,2011-07-05 09:53:00,107.6
558919,15078,2011-07-05 09:56:00,455.4500000000001
558920,15078,2011-07-05 09:57:00,104.34
558921,15078,2011-07-05 09:57:00,20.8
558922,16782,2011-07-05 10:06:00,157.4
558923,16837,2011-07-05 10:06:00,97.0
558924,15785,2011-07-05 10:07:00,318.03
558925,15785,2011-07-05 10:08:00,17.4
558926,17469,2011-07-05 10:21:00,440.71
558927,18177,2011-07-05 10:23:00,324.17
558933,16098,2011-07-05 10:39:00,289.95
558959,16103,2011-07-05 10:54:00,351.14
558963,14235,2011-07-05 10:57:00,1088.5
558964,14235,2011-07-05 10:58:00,449.81
558970,18232,2011-07-05 11:10:00,129.64
558990,13489,2011-07-05 11:30:00,51.36
558991,14606,2011-07-05 11:32:00,123.73
558992,14223,2011-07-05 11:36:00,351.69
558993,16729,2011-07-05 11:49:00,504.98
558994,13854,2011-07-05 11:58:00,349.54
558995,17671,2011-07-05 12:03:00,311.82
558996,13085,2011-07-05 12:11:00,137.98000000000002
558999,15806,2011-07-05 12:15:00,221.52
559000,14099,2011-07-05 12:15:00,235.63
559001,18198,2011-07-05 12:17:00,300.8
559002,12971,2011-07-05 12:18:00,72.0
559004,12428,2011-07-05 12:23:00,632.44
559005,13183,2011-07-05 12:39:00,302.18
559006,14905,2011-07-05 12:41:00,307.6
559009,15549,2011-07-05 12:47:00,689.58
559010,14911,2011-07-05 12:50:00,205.6
559011,17049,2011-07-05 12:50:00,694.57
559013,13414,2011-07-05 12:52:00,467.7
559014,14262,2011-07-05 12:53:00,305.5
559015,13098,2011-07-05 12:53:00,396.9
559016,14051,2011-07-05 13:01:00,672.9
559017,14034,2011-07-05 13:06:00,455.17
559018,18203,2011-07-05 13:07:00,160.42000000000002
559020,14034,2011-07-05 13:15:00,18.74
559021,16525,2011-07-05 13:16:00,532.94
559023,18142,2011-07-05 13:19:00,737.04
559024,16616,2011-07-05 13:38:00,210.1
559025,16338,2011-07-05 13:56:00,214.8
559026,16146,2011-07-05 14:20:00,75.0
559027,17046,2011-07-05 14:24:00,642.02
559028,12839,2011-07-05 14:27:00,330.6
559029,16316,2011-07-05 14:42:00,19.92
559032,17511,2011-07-05 14:53:00,2156.44
559034,13109,2011-07-05 14:56:00,369.85
559035,13695,2011-07-05 15:12:00,139.68
559036,12637,2011-07-05 15:14:00,662.35
559044,17306,2011-07-05 15:37:00,426.2
559045,14352,2011-07-05 15:40:00,178.74
559046,14352,2011-07-05 15:41:00,54.9
559047,13082,2011-07-05 15:44:00,1278.1
559048,13027,2011-07-05 15:48:00,768.0
559050,13694,2011-07-05 16:08:00,600.72
559056,14645,2011-07-06 09:15:00,356.99
559057,13089,2011-07-06 09:46:00,561.34
559058,12407,2011-07-06 09:49:00,719.06
559060,15738,2011-07-06 10:00:00,302.20000000000005
559061,17220,2011-07-06 10:04:00,197.24
559062,13253,2011-07-06 10:09:00,553.92
559063,17220,2011-07-06 10:10:00,173.86
559064,15673,2011-07-06 10:15:00,318.66
559068,17841,2011-07-06 10:41:00,197.87
559070,13468,2011-07-06 10:41:00,110.55
559091,17905,2011-07-06 10:47:00,224.84
559092,16829,2011-07-06 10:48:00,197.22
559095,13198,2011-07-06 10:49:00,431.57
559096,12830,2011-07-06 10:52:00,647.9200000000001
559097,17562,2011-07-06 10:59:00,109.0
559098,16029,2011-07-06 11:02:00,605.76
559106,15889,2011-07-06 11:10:00,148.95
559107,15334,2011-07-06 11:22:00,127.53
559108,13094,2011-07-06 11:42:00,223.68
559109,15021,2011-07-06 11:52:00,215.85
559110,14145,2011-07-06 11:52:00,594.0
559111,17440,2011-07-06 11:54:00,61.8
559112,17315,2011-07-06 11:59:00,215.25
559113,13217,2011-07-06 12:08:00,85.0
559120,16393,2011-07-06 12:18:00,380.45
559121,13599,2011-07-06 12:18:00,308.18
559122,15159,2011-07-06 12:22:00,521.34
559123,17341,2011-07-06 12:26:00,253.26
559124,14621,2011-07-06 12:31:00,366.6
559125,13985,2011-07-06 12:32:00,437.38
559126,17341,2011-07-06 12:33:00,14.5
559127,15971,2011-07-06 12:33:00,301.9
559128,17238,2011-07-06 12:39:00,193.29
559129,17705,2011-07-06 12:50:00,167.5
559130,15189,2011-07-06 12:56:00,412.2
559131,18144,2011-07-06 13:04:00,202.1
559132,15053,2011-07-06 13:06:00,255.95
559133,17861,2011-07-06 13:13:00,704.01
559134,12700,2011-07-06 13:14:00,1056.62
559135,12455,2011-07-06 13:18:00,134.5
559137,17861,2011-07-06 13:25:00,5.2
559138,16919,2011-07-06 13:35:00,215.74
559139,15061,2011-07-06 13:41:00,477.9
559141,15311,2011-07-06 13:56:00,683.91
559142,17719,2011-07-06 14:01:00,381.17
559143,15581,2011-07-06 14:04:00,67.79
559144,12921,2011-07-06 14:17:00,312.75
559145,17404,2011-07-06 14:17:00,2825.1
559146,12921,2011-07-06 14:18:00,615.3000000000001
559148,12450,2011-07-06 14:41:00,96.0
559150,14002,2011-07-06 14:59:00,224.79
559151,17389,2011-07-06 15:02:00,473.7
559152,14214,2011-07-06 15:02:00,76.95
559153,13804,2011-07-06 15:10:00,321.14
559154,17045,2011-07-06 15:15:00,108.4
559155,13418,2011-07-06 15:49:00,221.0
559156,13418,2011-07-06 15:50:00,79.62
559157,13999,2011-07-06 15:53:00,307.03
559158,17428,2011-07-06 16:03:00,345.65
559160,17293,2011-07-06 16:15:00,235.82
559164,16422,2011-07-06 16:39:00,587.46
559165,12977,2011-07-06 16:40:00,39.24
559167,17997,2011-07-06 16:54:00,532.21
559168,13263,2011-07-06 17:05:00,145.96
559169,16722,2011-07-06 17:25:00,311.46
559170,16942,2011-07-06 17:31:00,179.35
559171,17651,2011-07-07 08:21:00,377.61
559172,17651,2011-07-07 08:22:00,65.4
559173,12540,2011-07-07 10:03:00,416.62
559174,18263,2011-07-07 10:04:00,503.8
559185,15512,2011-07-07 10:20:00,19.8
559187,12507,2011-07-07 10:20:00,46.75
559199,15288,2011-07-07 10:28:00,382.36
559200,13291,2011-07-07 10:36:00,361.11
559201,14217,2011-07-07 10:39:00,95.75
559202,13583,2011-07-07 10:40:00,781.03
559203,17723,2011-07-07 10:43:00,830.0000000000001
559204,13798,2011-07-07 11:02:00,909.24
559205,18073,2011-07-07 11:10:00,246.36
559206,18073,2011-07-07 11:12:00,128.16
559237,15267,2011-07-07 11:36:00,372.0
559254,16814,2011-07-07 11:56:00,300.03
559255,13027,2011-07-07 12:04:00,768.0
559256,15249,2011-07-07 12:10:00,819.0
559289,15719,2011-07-07 12:22:00,433.25
559293,16743,2011-07-07 12:29:00,28.880000000000003
559295,12362,2011-07-07 12:32:00,303.76
559297,16743,2011-07-07 12:36:00,428.49
559298,12471,2011-07-07 12:38:00,739.64
559299,16929,2011-07-07 12:39:00,229.14
559300,12471,2011-07-07 12:40:00,208.62
559301,13842,2011-07-07 12:41:00,336.8
559302,14527,2011-07-07 12:47:00,117.8
559305,17892,2011-07-07 12:56:00,142.1
559306,18236,2011-07-07 13:02:00,171.45000000000002
559307,15356,2011-07-07 13:02:00,370.15
559308,13158,2011-07-07 13:05:00,306.42
559310,15505,2011-07-07 13:33:00,944.16
559311,14459,2011-07-07 13:35:00,1837.92
559312,14180,2011-07-07 13:43:00,97.5
559313,16325,2011-07-07 13:44:00,225.2
559315,13456,2011-07-07 13:52:00,430.00000000000006
559316,12647,2011-07-07 13:54:00,276.6
559317,17611,2011-07-07 14:03:00,285.83
559318,18013,2011-07-07 14:08:00,177.21
559319,18013,2011-07-07 14:11:00,10.08
559320,13208,2011-07-07 14:18:00,134.86
559321,17069,2011-07-07 14:30:00,422.72
559322,15769,2011-07-07 14:46:00,2609.0
559323,12971,2011-07-07 14:55:00,203.6
559324,12971,2011-07-07 14:56:00,158.39999999999998
559325,17560,2011-07-07 15:06:00,219.78
559326,13835,2011-07-07 15:16:00,208.89
559327,13681,2011-07-07 15:21:00,203.46
559328,13743,2011-07-07 15:31:00,275.76
559329,15241,2011-07-07 15:41:00,205.1
559330,17696,2011-07-07 15:44:00,400.1
559331,16156,2011-07-07 15:45:00,349.92
559332,14021,2011-07-07 15:46:00,130.2
559333,16112,2011-07-07 15:47:00,23.04
